Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
4968	-33.60954	-51.87852	18.26898	0.218976	0.013239	0.0614969	0.0552276	0.331435	0.10067	0.125761	0.0422676	0.199965	0.0128517	0.154799	0.349231	0.0448263	0.139266	0.176127	0.0255854	0.0158611	0.00261769	0.138404	0.00918457	0.094378	0.497401	0.0766816	0.309229	0.116688	0.1641432	0.0016536	0.172787	0.827213	0.998346	0.690353	0.83467	0.945179	1.058	1.19808	1.44853	0.267935	0.0947058	0.0057258	0.0265971	0.0238856	0.143344	0.0435391	0.054391	0.0182805	0.0864836	0.0055583	0.0669495	0.151041	0.0193871	0.0602316	0.0761739	0.0110655	0.00685985	0.00113214	0.0598589	0.00397228	0.0408179	2.312169	2.70662	0.244698	0.427762	0.572237	0.755302
5004	-31.77607	-51.37144	19.59536	0.0769536	0.290619	0.00242116	0.0349848	0.0348102	0.0642216	0.0330509	0.0114193	0.00415507	0.047005	0.0871393	0.0207486	0.0488035	0.227878	0.0214334	0.00675429	0.129695	0.0456505	0.133988	0.0159843	0.062904	0.517087	0.0738007	0.372559	0.0365537	1.98685	0.209223	0.414689	0.585311	0.790777	0.488921	0.705409	0.896843	1.11502	1.41762	2.04532	0.5173954	0.0549425	0.207493	0.00172864	0.0249781	0.0248535	0.0458523	0.0235974	0.00815303	0.0029666	0.0335602	0.0622148	0.0148139	0.0348443	0.162698	0.0153028	0.00482236	0.0925981	0.0325931	0.0956635	0.0114123	0.0449116	1.400619	0.6339376	0.0727417	0.337464	0.662536	0.927258
5040	-30.54901	-47.14128	16.59227	0.0839094	0.0564021	0.00569853	0.000739984	0.0312116	0.0221007	0.0402	0.0230143	0.0120429	0.0238547	0.0385424	0.0101858	0.0590131	0.0869731	0.047712	0.00373348	0.0599055	0.00711087	0.047181	0.00167333	0.088463	0.216505	0.436881	0.150677	0.195936	4.575772	0.298138	0.445206	0.554795	0.701861	0.494796	0.70953	0.898474	1.113	1.40938	2.02104	0.508759	0.111929	0.0752361	0.0076014	0.000987083	0.041634	0.0294807	0.0536237	0.0306994	0.0160643	0.0318203	0.0514126	0.0135871	0.0787191	0.116016	0.0636442	0.00498019	0.0799094	0.00948536	0.0629358	0.00223209	0.118003	0.7496677	3.473304	0.271235	0.436702	0.563298	0.728765
5076	-24.77187	-46.56988	21.79801	0.0480063	0.0846074	0.0544449	0.00448229	0.0485486	0.012769	0.0136398	0.0308416	0.0183314	0.0263703	0.108925	0.0422025	0.220054	0.0250939	0.00325604	0.0207309	0.078626	0.00201027	0.0210027	0.00483072	0.066601	0.35356	0.333999	0.137073	0.175368	0.1374854	0.000645445	0.15116	0.84884	0.999355	0.913675	0.956925	0.986357	1.01383	1.04501	1.09448	0.06527879	0.0513231	0.090453	0.0582065	0.00479197	0.0519028	0.0136513	0.0145822	0.0329724	0.0195979	0.0281923	0.116451	0.0451183	0.235257	0.0268276	0.003481	0.0221632	0.0840584	0.00214916	0.0224538	0.00516448	0.0712026	0.9353743	0.8152935	0.100612	0.35948	0.64052	0.899388
5112	-28.44952	-48.06337	19.61384	0.0715995	0.0332067	0.0254429	0.0304656	0.0747455	0.0693047	0.00612135	0.0180466	0.0397877	0.002667	0.0290539	0.181551	0.0242015	0.0488375	0.0126863	0.0475169	0.0520702	0.0557398	0.0564966	0.0533143	0.184632	0.286213	0.0306885	0.200799	0.4823	2.857654	0.250646	0.429821	0.570179	0.749354	0.981302	0.990837	0.997132	1.00288	1.00925	1.01905	0.01364779	0.0640719	0.0297155	0.0227679	0.0272625	0.0668871	0.0620183	0.00547778	0.0161493	0.0356046	0.00238661	0.0259994	0.162464	0.021657	0.043703	0.0113525	0.0425212	0.0465958	0.0498796	0.0505568	0.0477091	0.16522	1.117487	0.8557952	0.106292	0.363347	0.636653	0.893707
5148	-34.84048	-46.689	11.84852	0.0945319	0.132981	0.0264559	0.00345988	0.125086	0.0592156	0.0152399	0.142659	0.00758585	0.000985434	0.282168	0.00599726	0.0539548	0.0425068	0.0260596	0.0139111	0.128657	0.0350645	0.0123249	0.243644	0.071208	0.178814	0.135944	0.150294	0.534948	20.09965	0.400665	0.474273	0.525725	0.599337	0.761776	0.875723	0.959444	1.04227	1.14191	1.31272	0.196749	0.0620412	0.0872751	0.017363	0.00227071	0.0820938	0.0388631	0.0100019	0.093627	0.00497858	0.000646739	0.185187	0.00393599	0.0354104	0.0278972	0.0171029	0.00912983	0.0844372	0.0230128	0.00808878	0.159903	0.0467337	1.523697	4.074538	0.287135	0.441786	0.558213	0.712866
5184	-31.67503	-50.57986	18.90483	0.0502872	0.0665538	0.0316622	0.0106964	0.0162565	0.020943	0.0809795	0.0251394	0.0734588	0.0153128	0.073246	0.0686825	0.054417	0.0662613	0.0446147	0.000327148	0.0418176	0.00612187	0.0300595	0.118346	0.164084	0.0568692	0.483671	0.135032	0.324428	0.755098	0.0918038	0.353121	0.646879	0.908196	0.301866	0.557576	0.833396	1.19991	1.79348	3.31272	0.8660708	0.0474736	0.0628301	0.0298906	0.0100979	0.0153469	0.0197712	0.0764486	0.0237329	0.0693488	0.014456	0.0691478	0.0648396	0.0513724	0.0625539	0.0421185	0.000308844	0.0394779	0.00577935	0.0283777	0.111724	0.154903	1.059267	2.89824	0.252176	0.430345	0.569655	0.747825
5220	-35.80507	-55.56579	19.76073	0.0169729	0.00507246	0.0181096	0.0072461	0.0544237	0.0040179	0.0607201	0.0421965	0.0128123	0.022043	0.0181276	0.0270671	0.0128958	0.0147492	0.0107809	0.00115847	0.0187007	0.00737998	0.0181779	0.0838295	0.00874507	0.397617	0.235277	0.227013	0.140093	0.2311673	0.00694562	0.217675	0.782325	0.993054	0.0769233	0.286238	0.676876	1.47738	3.49359	13	1.854633	0.0364831	0.0109032	0.0389263	0.0155754	0.116983	0.00863643	0.130517	0.090701	0.0275399	0.0473811	0.0389651	0.0581804	0.0277193	0.0317033	0.0231735	0.00249011	0.040197	0.0158632	0.0390732	0.180191	0.0187974	0.4652269	1.459989	0.171779	0.398966	0.601034	0.828221
5256	-26.15948	-48.21401	22.05453	0.0806754	0.00795687	0.0013902	0.0252161	0.0216791	0.0271436	0.0216025	0.0422018	0.00507023	0.00309106	0.0172086	0.028313	0.00470844	0.0198469	0.0266852	0.150754	0.0715752	0.00184552	0.0612167	0.028539	0.0477027	0.0791011	0.355239	0.105076	0.460584	0.6587656	0.0767903	0.341044	0.658956	0.92321	0.722512	0.853411	0.95175	1.0507	1.17177	1.38406	0.2350128	0.116176	0.0114583	0.00200195	0.0363123	0.0312188	0.039088	0.0311086	0.0607725	0.00730137	0.00445127	0.0247811	0.040772	0.00678036	0.0285804	0.038428	0.217093	0.103072	0.00265763	0.0881548	0.0410975	0.0686941	0.6944223	0.3715741	0.0273462	0.279352	0.720648	0.972654
5292	-25.91145	-47.25561	21.34416	0.150947	0.036378	0.0138742	0.011783	0.107978	0.00020551	0.0239437	0.0679761	0.0476444	0.0949328	0.078728	0.0791804	0.167928	0.00385718	0.0329766	0.00583135	0.15574	0.0185979	0.0689005	0.00179434	0.0464617	0.281732	0.0752183	0.545026	0.0980237	0.3696804	0.0270253	0.278726	0.721274	0.972975	0.84328	0.92023	0.974398	1.02627	1.08668	1.18585	0.1232513	0.124169	0.0299246	0.0114129	0.00969267	0.0888226	0.000169052	0.0196961	0.0559172	0.0391923	0.0780917	0.0647617	0.0651338	0.138137	0.00317291	0.0271266	0.00479687	0.128111	0.0152986	0.0566776	0.00147603	0.0382194	1.215658	0.9868027	0.123382	0.37405	0.62595	0.876618
5328	-25.76339	-46.76138	20.99799	0.278862	0.149878	0.0153693	0.00968908	0.0918157	0.000910769	0.0682411	0.0518731	0.014676	0.077426	0.0215057	0.056597	0.138535	0.0664901	0.0450363	0.0039094	0.152913	0.0329277	0.0656534	0.0190835	0.027267	0.196885	0.0152635	0.537852	0.25	0.5195278	0.0532686	0.317612	0.682388	0.946731	0.345414	0.595453	0.850661	1.17556	1.67939	2.89508	0.7686306	0.200814	0.10793	0.0110678	0.00697729	0.0661183	0.000655863	0.0491418	0.0373548	0.0105685	0.0557559	0.0154867	0.0407566	0.0997615	0.0478808	0.0324315	0.00281523	0.110116	0.0237119	0.0472783	0.0137424	0.0196355	1.388658	0.3318646	0.0207836	0.265246	0.734754	0.979216
5364	-39.34596	-49.97879	10.63283	0.0105896	0.0986379	0.0531771	0.00820007	0.0295418	0.0109468	0.00588693	0.0187225	0.00801983	0.00868936	0.054176	0.0305565	0.0244681	0.0120299	0.0430761	0.00747051	0.0126977	0.00341823	0.00635406	0.0182275	0.0100905	0.429316	0.20914	0.0588425	0.302701	0.3891898	0.0303602	0.284975	0.715025	0.96964	0.171559	0.423274	0.764738	1.30764	2.36253	5.82889	1.274644	0.022295	0.207669	0.111957	0.0172641	0.0621962	0.023047	0.0123941	0.0394178	0.0168847	0.0182943	0.11406	0.0643326	0.0515143	0.0253273	0.0906909	0.0157282	0.0267333	0.00719662	0.0133776	0.0383756	0.0212441	0.474977	58.58669	0.44147	0.484979	0.515018	0.558533
5400	-31.35179	-51.1723	19.82051	0.0293844	0.0412503	0.0161156	0.00491578	0.00507082	0.0315981	0.0133298	0.0245288	0.0188026	0.0293962	0.00122772	0.0364501	0.0154683	0.00146893	0.0340204	0.0849591	0.00898725	0.0248853	0.0610402	0.0304662	0.132017	0.0523244	0.721586	0.182695	0.0433947	1.87827	0.202517	0.412039	0.587961	0.797483	0.845626	0.921478	0.97481	1.02584	1.08521	1.18256	0.1212425	0.0455301	0.063916	0.0249706	0.00761683	0.00785707	0.0489603	0.0206541	0.0380066	0.029134	0.0455485	0.00190232	0.0564782	0.0239675	0.00227606	0.0527135	0.131641	0.0139254	0.0385589	0.0945797	0.0472063	0.204557	0.6453833	1.671251	0.188386	0.406232	0.593768	0.811614
5436	-42.52297	-54.54195	12.01898	0.00953767	0.0563111	0.003975	0.0171512	0.000925498	0.0219295	0.0187565	0.0118702	0.00342651	0.00624201	0.00364579	0.0300593	0.000252289	0.0052078	0.0255711	0.0267332	0.0487818	0.01796	0.0204967	0.0186127	0.017729	0.0782561	0.1909	0.233544	0.4973	4.115672	0.288105	0.442091	0.557909	0.711894	0.0607022	0.255015	0.652919	1.53158	3.92134	16.4739	2.025877	0.0261181	0.154203	0.0108852	0.046967	0.0025344	0.0600521	0.051363	0.0325054	0.00938321	0.0170932	0.00998368	0.0823149	0.000690871	0.0142611	0.0700243	0.0732066	0.133585	0.049182	0.0561284	0.0509692	0.0485493	0.3651748	13.85237	0.380832	0.468941	0.531058	0.619169
5472	-39.67526	-56.78247	17.10721	0.0710443	0.0281615	0.0233783	0.0429474	0.122418	0.0116784	0.00114256	0.0498284	0.0004098	0.0100993	0.0164927	0.0189044	0.00364007	0.0339527	0.00585967	0.0363466	0.0788481	0.010374	0.0523231	0.0597402	0.00456647	0.12414	0.331355	0.250571	0.293934	0.8631352	0.107301	0.364016	0.635984	0.892699	0.0157275	0.13198	0.531636	1.88099	7.57693	63.5827	3.002429	0.104147	0.0412832	0.0342713	0.0629583	0.179457	0.0171198	0.00167492	0.0730454	0.000600743	0.0148049	0.0241773	0.0277128	0.00533612	0.0497726	0.00858992	0.0532819	0.115587	0.0152077	0.0767026	0.0875756	0.00669418	0.6821559	2.6782	0.243532	0.427354	0.572645	0.756469
5508	-38.8832	-59.00199	20.11878	0.385243	0.0343926	0.00165387	0.0655883	0.177677	0.0154868	0.166136	0.0609866	0.00106577	0.0236216	0.106062	0.0123229	0.0366487	0.0841129	0.000214803	0.0826454	0.230614	0.143355	0.0324839	0.123594	0.0027446	0.648656	0.253377	0.054224	0.0437429	0.2635924	0.0107914	0.235204	0.764796	0.989209	0.211438	0.468695	0.789449	1.26671	2.13358	4.72951	1.12352	0.215623	0.0192498	0.000925681	0.0367102	0.0994468	0.00866804	0.0929872	0.0341346	0.00059652	0.0132212	0.0593636	0.00689719	0.0205125	0.0470786	0.000120227	0.0462572	0.129076	0.0802367	0.0181814	0.0691767	0.00153617	1.786649	0.5267958	0.0545385	0.319069	0.680931	0.945461
5544	-29.61878	-47.69942	18.08063	0.0806238	0.0400217	0.0021153	0.00893961	0.00899903	0.000703473	0.0103741	0.00599061	0.0508668	0.0445848	0.00397116	0.0303389	0.0619376	0.0269942	0.00134767	0.000951305	0.00495271	0.0154394	0.0163323	0.0374546	0.000366297	0.505015	0.189383	0.0449582	0.260644	1.142161	0.14134	0.384079	0.615921	0.85866	0.137465	0.379922	0.739388	1.35247	2.63212	7.27456	1.434846	0.177858	0.0882886	0.00466638	0.0197209	0.019852	0.00155187	0.0228854	0.0132154	0.112213	0.098355	0.00876046	0.0669281	0.136636	0.0595497	0.00297299	0.0020986	0.0109258	0.0340595	0.0360295	0.0826255	0.000808057	0.4533054	3.28396	0.265448	0.434804	0.565196	0.734552
5580	-31.69471	-50.72201	19.02729	0.0303306	0.0377665	0.0105488	0.0360732	0.0400832	0.00764306	0.0108231	0.0204006	0.00606785	0.0154784	0.0577146	0.137495	0.0245362	0.0589204	0.0777302	0.0404926	0.0109605	0.0525967	0.0324741	0.000697163	0.0904394	0.012095	0.549511	0.111859	0.326535	1.608812	0.18373	0.404246	0.595754	0.81627	0.0791778	0.290299	0.679857	1.4709	3.44472	12.6298	1.833746	0.0379477	0.0472511	0.013198	0.0451325	0.0501496	0.00956252	0.0135412	0.0255239	0.00759171	0.0193657	0.0722089	0.172026	0.0306982	0.0737175	0.0972511	0.0506618	0.0137131	0.0658058	0.0406295	0.000872247	0.113152	0.7992727	0.8171171	0.100872	0.359661	0.640339	0.899129
5616	-36.3393	-52.79926	16.45997	0.141904	0.134996	0.0143968	0.107401	0.166392	0.0212858	0.000321905	0.0364656	0.00393794	0.0440252	0.148083	0.0485423	0.0853027	0.333086	0.01535	0.0301651	0.0110961	0.0224051	0.0537053	0.00754837	0.0524896	0.0359241	0.227626	0.294069	0.442381	0.8013229	0.0986066	0.358073	0.641926	0.901394	0.116302	0.350174	0.720817	1.38731	2.85572	8.59833	1.555732	0.0959522	0.0912813	0.00973481	0.0726223	0.112511	0.014393	0.000217665	0.0246573	0.00266275	0.0297689	0.100131	0.0328233	0.0576799	0.225226	0.0103793	0.020397	0.00750291	0.0151498	0.0363144	0.00510405	0.0354924	1.478899	5.300229	0.311411	0.44923	0.550769	0.68859
5652	-36.17977	-54.04705	17.86728	0.0938373	0.0605917	0.0178235	0.0480511	0.0572277	0.0362	0.0932492	0.00427401	0.00673621	0.0134784	0.0308499	0.0889182	0.0395249	0.0199006	0.0417646	0.0165986	0.0691834	0.00660789	0.0239398	0.0048776	0.0125453	0.644092	0.0682637	0.0416747	0.245969	7.237391	0.337111	0.456759	0.543241	0.662889	0.414424	0.650769	0.874566	1.14342	1.53664	2.41299	0.6369269	0.119359	0.077071	0.022671	0.0611198	0.0727921	0.0460455	0.118611	0.00543643	0.00856829	0.0171442	0.0392402	0.113102	0.0502746	0.025313	0.0531235	0.021113	0.0879994	0.00840506	0.0304508	0.00620418	0.0159572	0.7861797	0.3327274	0.0209218	0.265576	0.734424	0.979078
5688	-37.65401	-55.9964	18.34239	0.105811	0.0220222	0.0243375	0.0359141	0.0337856	0.0280726	0.0283842	0.0345843	0.000262771	0.0311406	0.0249114	0.243464	0.113099	0.246693	0.00663936	0.0335449	0.162583	0.0773272	0.119011	0.0190779	0.0501452	0.0646929	0.544898	0.332055	0.0583546	1.393726	0.16603	0.396324	0.603677	0.833969	0.126259	0.364488	0.729883	1.37008	2.74358	7.92025	1.496335	0.0734388	0.0152846	0.0168915	0.0249264	0.023449	0.0194839	0.0197002	0.0240034	0.000182377	0.0216132	0.0172899	0.168977	0.0784969	0.171218	0.00460807	0.0232819	0.112841	0.0536692	0.0826	0.0132411	0.0348035	1.44081	1.343433	0.161473	0.394177	0.605823	0.838527
5724	-32.6584	-51.70989	19.05149	0.229891	0.258591	0.0410183	0.0572923	0.0896295	0.0114216	0.0554333	0.0338601	0.0604064	0.0383616	0.0792096	0.0278122	0.387698	0.0218344	0.0180947	0.189253	0.0633277	0.00927761	0.271488	0.0283905	0.0326811	0.220839	0.18028	0.447281	0.1516	0.08883621	2.9291e-05	0.105614	0.894386	0.999971	0.353133	0.601905	0.853526	1.17161	1.66139	2.8318	0.7526509	0.11466	0.128975	0.0204583	0.0285751	0.0447036	0.00569662	0.0276479	0.0168881	0.0301283	0.0191332	0.0395066	0.0138716	0.193368	0.0108901	0.00902491	0.0943918	0.0315853	0.0046273	0.135408	0.01416	0.0163	2.004972	1.241272	0.151655	0.389386	0.610614	0.848345
5760	-30.51685	-51.30582	20.78897	0.029736	0.0285506	0.0132505	0.00311158	0.0238365	0.0115519	0.00458036	0.00401702	0.0153048	0.00864692	0.0499293	0.00962428	0.00970808	0.0111322	0.0239863	0.00688292	0.00503936	0.0340607	0.0302517	0.00946938	0.0152044	0.0700314	0.356137	0.412858	0.160974	0.05689489	2.52646e-07	0.071286	0.928714	1	0.261261	0.519644	0.815277	1.22658	1.9244	3.82759	0.9705291	0.0854791	0.0820715	0.0380899	0.00894453	0.0685203	0.033207	0.0131667	0.0115473	0.0439952	0.0248564	0.143527	0.0276659	0.0279068	0.0320007	0.068951	0.0197856	0.0144861	0.0979107	0.0869613	0.0272206	0.0437066	0.347875	0.140623	0.000733931	0.153825	0.846175	0.999266
5796	-34.7135	-54.38313	19.66964	0.131577	0.0394131	0.0482886	0.00587897	0.00391649	0.0141367	0.0884286	0.00374721	0.0171006	0.00245449	0.150099	0.0823444	0.0390229	0.00623347	0.199462	0.0184946	0.304701	0.0375841	0.0473151	0.0994744	0.0343678	0.186301	0.220406	0.213051	0.380243	0.771643	0.0942686	0.354949	0.645052	0.905731	0.107858	0.337536	0.712598	1.40332	2.96265	9.27143	1.61023	0.095759	0.0286841	0.0351435	0.0042786	0.00285035	0.0102884	0.0643566	0.00272715	0.0124455	0.00178633	0.109239	0.0599287	0.0284001	0.0045366	0.145165	0.01346	0.221755	0.027353	0.034435	0.0723955	0.0250122	1.374041	0.59508	0.066268	0.331392	0.668608	0.933732
5832	-27.92675	-49.50354	21.57679	0.0220826	0.0215748	0.00458762	0.00237234	0.0809737	0.0218679	0.0136521	0.0338912	0.00543874	0.0475765	0.0058059	0.0142571	0.0166657	0.0217286	0.0953407	0.0288502	0.0126789	0.00133886	0.0370954	0.00488915	0.00242153	0.294767	0.011141	0.37843	0.315662	0.1113922	0.000169707	0.127722	0.872278	0.99983	0.382765	0.62603	0.864055	1.15733	1.59737	2.61257	0.6943869	0.0446033	0.0435775	0.00926625	0.00479173	0.163554	0.0441696	0.0275751	0.0684547	0.0109854	0.0960968	0.011727	0.0287969	0.033662	0.0438883	0.192573	0.0582726	0.0256093	0.00270428	0.0749266	0.00987529	0.0048911	0.4950895	0.557339	0.0598343	0.32487	0.67513	0.940166
5868	-30.43606	-50.52852	20.09246	0.0323723	0.0507716	0.000991215	0.0110345	0.0394389	0.004437	0.0193819	0.0100252	0.00280628	0.011261	0.0053646	0.00520428	0.0328861	0.00684856	0.0361388	0.00132899	0.00272483	0.0304305	0.0315845	0.00728278	0.0310634	0.0821333	0.324872	0.556512	0.0364828	0.9329631	0.116589	0.369949	0.630052	0.883411	0.0840834	0.298936	0.686104	1.4575	3.3452	11.893	1.790279	0.0867012	0.135979	0.00265473	0.0295533	0.105627	0.0118834	0.0519098	0.02685	0.00751594	0.0301599	0.0143678	0.0139384	0.0880775	0.0183422	0.096789	0.00355938	0.0072978	0.0815007	0.0845914	0.0195052	0.0831957	0.3733773	0.5257678	0.0543591	0.318864	0.681136	0.945641
5904	-35.1649	-48.87502	13.71012	0.0175912	0.0269255	0.010309	0.0172714	0.0187619	0.0193295	0.0527018	0.0169651	0.00238944	0.00214284	0.051593	0.0295478	0.0375338	0.00931853	0.0276687	0.0134439	0.0651356	0.0181882	0.0416874	0.0316004	0.0780926	0.540184	0.168824	0.23847	0.0525223	2.361874	0.229385	0.422297	0.577703	0.770615	0.0374265	0.201435	0.606601	1.64853	4.96437	26.719	2.375553	0.0299069	0.0457762	0.0175264	0.0293632	0.0318973	0.0328623	0.0895988	0.0288425	0.00406231	0.00364307	0.0877137	0.0502345	0.0638115	0.0158425	0.0470398	0.022856	0.110738	0.030922	0.0708732	0.0537241	0.132766	0.5881976	9.669467	0.358178	0.462716	0.537285	0.641821
5940	-34.06705	-51.10898	17.04193	0.108879	0.0307501	0.0141168	0.0136523	0.0858795	0.0122495	0.0168085	0.0516987	0.0174867	0.00234428	0.288258	0.0131773	0.22556	0.0783334	0.167562	0.0699137	0.170667	0.0462483	0.282411	0.104771	0.0606019	0.0488577	0.080742	0.570306	0.300094	3.130816	0.260435	0.433138	0.566863	0.739565	0.97916	0.989782	0.996801	1.00321	1.01032	1.02128	0.01522764	0.0584941	0.0165202	0.00758408	0.00733455	0.0461378	0.00658093	0.00903016	0.0277746	0.00939454	0.00125944	0.154863	0.00707936	0.12118	0.0420838	0.0900207	0.0375604	0.0916889	0.0248464	0.151722	0.056287	0.0325577	1.861368	2.593598	0.239963	0.426099	0.573901	0.760038
5976	-28.53458	-48.39709	19.86251	0.0296028	0.154323	0.0276665	0.00579471	0.0310258	0.00970513	0.00233252	0.00399107	0.0949589	0.0263963	0.010861	0.0193088	0.085306	0.0237476	0.148677	0.0303234	0.0550071	0.00058482	0.0493842	0.0408354	0.016428	0.166833	0.113665	0.0510132	0.668489	1.834641	0.199693	0.410904	0.589096	0.800306	0.225206	0.483339	0.797063	1.25461	2.06894	4.44037	1.077906	0.0341732	0.178149	0.0319379	0.00668934	0.0358158	0.0112035	0.00269264	0.00460724	0.109619	0.0304716	0.0125378	0.0222898	0.0984763	0.0274139	0.171631	0.035005	0.0634995	0.000675109	0.0570085	0.0471399	0.0189642	0.8662597	0.1225836	0.000321784	0.138053	0.861947	0.999678
6012	-33.85547	-53.91543	20.05995	0.00224664	0.0180428	0.0232373	0.0199781	0.0212591	0.00556822	0.00258019	0.0262968	0.0454126	0.0155941	0.0354715	0.0270809	0.0102331	0.0148787	0.0216563	0.00379084	0.0322978	0.000159278	0.0183958	0.0191076	0.0216253	0.345429	0.142817	0.495179	0.016575	0.5257578	0.0543574	0.318862	0.681138	0.945643	0.196625	0.452383	0.780772	1.28078	2.21052	5.08582	1.176039	0.00583674	0.0468749	0.0603702	0.051903	0.055231	0.0144662	0.00670331	0.0683187	0.117981	0.0405134	0.0921546	0.070356	0.0265855	0.0386547	0.0562628	0.00984856	0.0839093	0.000413802	0.0477921	0.0496413	0.0561824	0.3849129	1.643758	0.18636	0.405373	0.594627	0.81364
6048	-27.94057	-45.95571	18.01515	0.00647439	0.0147403	0.000594107	0.00154915	0.0155447	0.000678232	0.00454125	0.0042902	0.00287834	0.00508531	0.00643162	0.0329489	0.039247	0.00214813	0.00614081	0.0700309	0.000384928	0.00105068	0.000410459	0.00423799	0.0196044	0.153624	0.0947796	0.745238	0.00635916	0.3638483	0.0260412	0.27677	0.72323	0.973959	0.128215	0.367231	0.731592	1.36688	2.72308	7.79942	1.48522	0.0270882	0.0616718	0.00248568	0.0064815	0.0650374	0.00283765	0.0190001	0.0179497	0.0120427	0.0212764	0.0269092	0.137855	0.164205	0.00898753	0.0256925	0.293002	0.0016105	0.00439592	0.00171732	0.0177313	0.0820229	0.2390119	4.417187	0.294842	0.444189	0.555811	0.705158
6084	-29.60842	-47.87533	18.26691	0.0185009	0.0190859	0.0138082	0.0241831	0.0244396	0.00397119	0.010444	0.0234706	0.00300742	0.00447564	0.0451128	0.0182609	0.00193201	0.00193995	0.00158988	0.0297922	0.00162474	0.0227643	0.00231917	0.000733046	0.0262782	0.0550891	0.375127	0.288553	0.281231	0.3611968	0.025596	0.275866	0.724134	0.974404	0.189808	0.444664	0.776591	1.28768	2.24889	5.26849	1.201555	0.062139	0.0641039	0.0463777	0.081224	0.0820855	0.0133381	0.0350783	0.0788308	0.010101	0.0150323	0.151521	0.0613329	0.00648905	0.00651571	0.00533993	0.100063	0.00545701	0.0764584	0.00778942	0.00246208	0.0882608	0.2977338	4.712939	0.300866	0.446041	0.553959	0.699135
6120	-31.13539	-48.22568	17.09028	0.0114541	0.0359252	0.0286851	0.0519885	0.0156423	0.0374703	0.00151705	0.00792684	0.0234156	0.0171446	0.0322505	0.0229868	0.0579741	0.221212	0.0556555	0.0354575	0.00573877	0.0848348	0.0494608	0.137499	0.0160922	0.561915	0.247969	0.120826	0.069291	9.889552	0.359706	0.463141	0.536859	0.640294	0.583865	0.769183	0.92139	1.08532	1.30008	1.71273	0.3890732	0.0120527	0.0378028	0.0301843	0.0547056	0.0164598	0.0394287	0.00159634	0.00834113	0.0246394	0.0180406	0.0339361	0.0241881	0.0610041	0.232774	0.0585643	0.0373106	0.00603871	0.0892686	0.0520458	0.144685	0.0169332	0.9503317	0.4464437	0.0403838	0.301026	0.698974	0.959616
6156	-31.63424	-49.17101	17.53677	0.0459035	0.0938229	0.203083	0.00426	0.061429	0.0137814	0.0181052	0.0497199	0.0472248	0.0291979	0.0388217	0.116245	0.0705448	0.0476901	0.178762	0.151816	0.0860419	0.183578	0.062773	0.125264	0.0746902	0.486767	0.0205064	0.260979	0.231748	0.233315	0.00717738	0.218912	0.781088	0.992823	0.788505	0.890577	0.964491	1.03682	1.12287	1.26822	0.1718128	0.0269584	0.0551007	0.119268	0.00250183	0.0360763	0.00809361	0.0106329	0.0291997	0.0277344	0.0171475	0.0227994	0.0682687	0.0414298	0.0280077	0.104984	0.0891591	0.050531	0.107812	0.0368656	0.0735653	0.0438644	1.702754	6.552493	0.329262	0.454493	0.545507	0.670738
6192	-31.9174	-51.78363	19.86623	0.213923	0.0911819	0.0804003	0.0838386	0.105703	0.0194999	0.0160947	0.132776	0.102617	0.10519	0.141443	0.0126046	0.198423	0.0326168	0.105103	0.185182	0.0483685	0.111521	0.151953	0.0100015	0.0112618	0.178926	0.385593	0.416446	0.0190354	1.595308	0.182696	0.403801	0.5962	0.817303	0.909393	0.954735	0.985653	1.01456	1.04741	1.09963	0.0686756	0.109161	0.0465284	0.0410268	0.0427813	0.0539385	0.00995046	0.00821283	0.067753	0.0523637	0.0536764	0.0721756	0.0064319	0.101252	0.0166438	0.0536321	0.0944947	0.0246815	0.0569072	0.0775387	0.00510361	0.00574668	1.959702	0.2034254	0.00428223	0.20063	0.799369	0.995718
