Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
7632	-34.80822	-53.91205	19.10383	4.05431e-07	0.0428248	0.00675804	0.000530408	0.0129564	0.00510564	0.00328257	0.0151925	0.0186052	0.00119929	0.0178839	0.0349356	0.012978	0.00473601	0.00109337	0.0182048	0.00339098	0.0189187	0.0364326	0.0122362	0.00612318	0.482286	0.464568	0.00844149	0.0447043	3.823762	0.280913	0.439818	0.560182	0.719087	0.395874	0.636396	0.868494	1.15142	1.57135	2.52606	0.6700382	1.48299e-06	0.156644	0.0247196	0.00194013	0.0473918	0.0186754	0.012007	0.0555711	0.0680542	0.00438675	0.0654157	0.127787	0.0474707	0.0173234	0.00399934	0.0665896	0.0124035	0.0692006	0.133263	0.0447577	0.0223974	0.2733885	0.1370753	0.000634432	0.150809	0.849191	0.999366
7668	-33.85122	-53.05314	19.20192	0.00461267	0.0884148	0.0169542	0.0681047	0.018313	0.0360331	0.0156279	0.000672282	0.00205863	0.0132261	0.0158675	0.0491935	0.0370598	0.0103239	0.0146589	0.00935564	0.0224189	0.0075542	0.0278604	0.0045003	0.0938883	0.0821719	0.101145	0.658669	0.158014	1.944733	0.206674	0.41369	0.586311	0.793325	0.0932993	0.31449	0.697048	1.43462	3.17975	10.7182	1.715078	0.00828575	0.15882	0.030455	0.122337	0.0328958	0.0647264	0.0280725	0.00120762	0.00369793	0.0237581	0.0285028	0.0883665	0.0665707	0.0185448	0.0263318	0.0168056	0.0402711	0.0135696	0.0500458	0.0080839	0.168652	0.5566988	0.6271869	0.0716288	0.336452	0.663548	0.928371
7704	-27.61002	-48.20673	20.59671	0.000196921	0.0880659	0.0553862	0.0016551	0.0151167	0.0304918	0.00218465	0.00386985	0.0191634	0.0145343	0.0130462	0.046675	0.00156237	0.016301	0.0153142	0.101431	0.00123913	0.0805616	0.0235406	0.0776181	0.0853292	0.0919642	0.661639	0.0581292	0.188267	0.9298218	0.116183	0.369697	0.630303	0.883817	0.990262	0.995239	0.998512	1.00149	1.00478	1.00983	0.007076066	0.000284042	0.127027	0.0798898	0.00238733	0.0218045	0.0439817	0.00315116	0.00558192	0.0276415	0.0209645	0.018818	0.0673246	0.00225358	0.0235128	0.0220893	0.146305	0.00178734	0.116203	0.0339552	0.111957	0.12308	0.6932829	1.870188	0.202	0.411832	0.588167	0.798
7740	-29.50814	-49.43639	19.92825	0.00666271	0.0238659	0.00757915	0.00901672	0.00997971	0.00693079	0.000318049	0.0140932	0.0252	0.00923526	0.0167725	0.026168	0.00620439	0.0185281	0.00396224	0.0116573	0.000578643	0.0124637	0.00397146	0.017515	0.0277609	0.0466616	0.302306	0.360733	0.290299	0.6434469	0.0743006	0.338861	0.661139	0.925699	0.197832	0.453735	0.781499	1.27959	2.20393	5.0548	1.171616	0.0257782	0.0923374	0.0293239	0.0348858	0.0386117	0.0268153	0.00123054	0.0545268	0.0974992	0.0357314	0.0648932	0.101244	0.0240049	0.0716855	0.01533	0.0451023	0.00223878	0.0482223	0.0153657	0.0677657	0.107407	0.2584635	1.487873	0.174116	0.400021	0.599979	0.825884
7776	-28.22124	-48.2721	20.05086	0.0147713	0.150344	0.0643544	0.0241811	0.00899786	0.0315362	0.0130457	0.0317627	0.026277	0.00643244	0.0271737	0.0394412	0.0330037	0.0224376	0.0874827	0.0741241	0.00352264	0.110739	0.020782	0.0578436	0.111114	0.231908	0.349799	0.218875	0.199417	2.648113	0.242279	0.426915	0.573084	0.757721	0.634944	0.801297	0.933223	1.07156	1.24798	1.57494	0.3284312	0.0153969	0.156712	0.0670802	0.0252053	0.00937896	0.0328719	0.0135983	0.033108	0.0273899	0.00670489	0.0283246	0.0411117	0.0344016	0.0233879	0.091188	0.0772636	0.00367184	0.115429	0.0216622	0.0602936	0.11582	0.9593663	0.4106203	0.0340823	0.291355	0.708645	0.965918
7812	-35.12832	-50.78014	15.65181	0.0411156	0.0483872	0.00912425	0.00598567	0.011718	0.0151401	0.0223309	0.00486468	0.0121697	0.00386129	0.0187179	0.027167	0.00828046	0.0327286	0.0430731	0.0281797	0.000794811	0.00213779	0.00414	0.0198588	0.037255	0.537477	0.224605	0.17077	0.067149	2.079281	0.214597	0.416767	0.583232	0.785403	0.183199	0.437044	0.772415	1.29464	2.2881	5.45856	1.227181	0.103558	0.121873	0.0229812	0.0150761	0.0295141	0.0381334	0.0562447	0.0122527	0.0306517	0.00972542	0.0471448	0.0684255	0.020856	0.0824334	0.108488	0.0709761	0.00200189	0.00538445	0.0104274	0.0500184	0.093834	0.3970305	7.638812	0.341238	0.457941	0.542058	0.658763
7848	-31.13637	-47.0209	15.88453	0.0685023	0.0901637	0.00501241	0.0142556	0.00490505	0.0156097	0.00156186	0.0200269	0.0142986	0.0261881	0.00582639	0.0257379	0.00292163	0.00993543	0.031273	0.177993	0.00300292	0.0236233	0.0079583	0.0357866	0.0141995	0.083021	0.535659	0.180218	0.201102	1.619491	0.18454	0.404595	0.595405	0.815459	0.13634	0.378403	0.738464	1.35416	2.64269	7.33458	1.440787	0.114403	0.150578	0.00837101	0.0238076	0.00819172	0.0260691	0.0026084	0.0334461	0.0238795	0.0437356	0.00973041	0.0429837	0.00487928	0.0165927	0.0522277	0.297258	0.00501506	0.0394523	0.0132908	0.0597656	0.023714	0.5987818	7.397224	0.338793	0.457242	0.542757	0.661208
7884	-37.49325	-50.21341	12.72016	0.161475	0.156858	0.00994013	0.00604548	0.0134663	0.0386841	0.0530139	0.0590802	0.133236	0.025736	0.128651	0.117374	0.0172756	0.38883	0.0569163	0.0149191	0.145791	0.0297274	0.00299378	0.0577235	0.0661125	0.0183879	0.224481	0.278839	0.478292	7.627137	0.341123	0.457908	0.542091	0.658878	0.805682	0.899986	0.967659	1.03342	1.11113	1.24118	0.1562307	0.0958963	0.0931546	0.00590322	0.00359027	0.00799733	0.0229736	0.0314837	0.0350864	0.079126	0.015284	0.0764026	0.0697058	0.0102596	0.230917	0.0338013	0.00886012	0.0865822	0.0176544	0.00177794	0.0342806	0.0392627	1.68385	8.514969	0.349256	0.460214	0.539786	0.650744
7920	-33.09768	-52.07521	18.97753	0.276546	0.0259581	0.0282184	0.0176584	0.241877	0.0903616	0.104822	0.0334912	0.0477209	0.0113544	0.266659	0.0252145	0.0021856	0.124954	0.130343	0.00864053	0.050726	0.132539	0.0240549	0.040732	0.00389259	0.202381	0.532512	0.166692	0.098415	0.6839097	0.0808171	0.344458	0.655542	0.919183	0.648006	0.809295	0.936119	1.06824	1.23564	1.5432	0.3137072	0.163836	0.0153785	0.0167176	0.0104615	0.143296	0.0535334	0.0621002	0.0198414	0.0282715	0.00672673	0.157978	0.0149379	0.00129482	0.0740272	0.0772195	0.00511895	0.0300519	0.0785208	0.014251	0.024131	0.00230611	1.687949	2.526238	0.237014	0.425052	0.574949	0.762985
7956	-31.71294	-48.47572	16.76278	0.121702	0.0862441	0.213383	0.0374741	0.132814	0.256313	0.10884	0.0600042	0.0875565	0.0122393	0.0214202	0.0324163	0.20679	0.00532052	0.236323	0.156495	0.279828	0.0472414	0.0161881	0.252135	0.0614566	0.433509	0.0876065	0.467576	0.0113083	0.2382408	0.00772191	0.221707	0.778293	0.992278	0.498557	0.712155	0.89951	1.11172	1.40419	2.00579	0.5032832	0.050038	0.0354595	0.0877331	0.0154076	0.0546067	0.105384	0.0447498	0.0246709	0.0359991	0.00503223	0.00880699	0.0133281	0.0850224	0.00218755	0.097165	0.0643433	0.115052	0.0194235	0.00665577	0.103666	0.0252681	2.432185	4.893198	0.304287	0.447084	0.552917	0.695712
7992	-34.32164	-52.71269	18.39105	0.223424	0.529374	0.0677841	0.0383483	0.100726	0.0690852	0.0219159	0.075034	0.0950151	0.0425904	0.00427818	0.189701	0.0541803	0.0189166	0.140425	0.129684	0.147492	0.142621	0.0303363	0.0790708	0.0785571	0.045767	0.492922	0.246886	0.214425	0.4207964	0.0358649	0.294223	0.705777	0.964135	0.699683	0.840152	0.947111	1.05584	1.19026	1.42922	0.2582284	0.0980549	0.232328	0.0297487	0.01683	0.0442062	0.0303197	0.00961834	0.0329305	0.0416997	0.0186918	0.00187758	0.0832548	0.0237783	0.00830199	0.0616288	0.0569149	0.0647303	0.0625927	0.0133138	0.0347021	0.0344767	2.278559	2.567695	0.23884	0.425701	0.574299	0.761159
8028	-32.18673	-52.04023	19.8535	0.0147856	0.23381	0.131325	0.282291	0.116049	0.042893	0.0100609	0.0629788	0.0782658	0.0057012	0.109562	0.0791255	0.0165014	0.0148129	0.0484378	0.0906887	0.175915	0.0563567	0.0495347	0.26675	0.0348716	0.129873	0.019511	0.394941	0.455675	0.3010405	0.016016	0.252703	0.747297	0.983984	0.684086	0.830966	0.943868	1.05947	1.20342	1.4618	0.2745286	0.00769795	0.12173	0.0683728	0.146972	0.0604198	0.0223318	0.00523809	0.0327892	0.0407482	0.00296826	0.0570423	0.0411958	0.00859128	0.00771216	0.0252186	0.0472161	0.0915882	0.0293415	0.0257897	0.138881	0.0181555	1.920717	1.443036	0.170335	0.398309	0.601691	0.829665
8064	-33.70508	-54.38569	20.68061	0.0585737	0.0260327	0.0147586	0.0249619	0.020344	0.0029579	0.0108971	0.0378111	0.013607	0.00126006	0.0788453	0.0167037	0.0110161	0.055761	0.0114069	0.01985	0.00737152	0.0221999	0.0291566	0.0358842	0.0124035	0.300745	0.257989	0.375197	0.0660685	0.848262	0.105251	0.36265	0.637349	0.89475	0.796563	0.895004	0.965985	1.03521	1.11731	1.25539	0.1644611	0.114446	0.0508647	0.0288364	0.0487725	0.0397497	0.00577938	0.0212916	0.0738782	0.0265863	0.00246201	0.154054	0.0326369	0.0215242	0.10895	0.0222877	0.0387844	0.0144031	0.0433759	0.0569684	0.0701133	0.024235	0.5118027	1.746325	0.193731	0.408467	0.591534	0.806268
8100	-41.86539	-56.89616	15.03076	0.0605311	0.0116581	0.0155658	0.0915119	0.305331	0.0771025	0.0746097	0.0108642	0.023072	0.00665071	0.0245667	0.0713165	0.106294	0.102244	0.132495	0.0281623	0.0144522	0.0340207	0.0270481	0.0323535	0.0140841	0.353649	0.113203	0.208369	0.324778	9.292706	0.355443	0.461952	0.538047	0.644558	0.146389	0.391756	0.746498	1.33959	2.55261	6.83114	1.38937	0.047891	0.00922364	0.0123153	0.0724024	0.241572	0.061002	0.0590298	0.00859551	0.0182541	0.00526191	0.0194367	0.0564243	0.0840977	0.0808934	0.104827	0.0222815	0.0114343	0.0269166	0.0213999	0.0255975	0.0111431	1.263934	1.325491	0.159804	0.393379	0.606621	0.840196
8136	-29.69421	-48.60504	18.91083	0.0338982	0.0156258	0.0106912	0.00240804	0.0216304	0.0204343	0.0290094	0.00156008	0.00992592	0.0045273	0.00496729	0.00360991	0.0212212	0.00686442	0.000371303	0.00216341	0.0502461	0.0236592	0.0335413	0.0861152	0.0351824	0.294973	0.05324	0.51605	0.135737	0.7022004	0.0836988	0.346818	0.653182	0.916301	0.115619	0.349171	0.720172	1.38856	2.86393	8.64907	1.559986	0.0811637	0.0374134	0.0255982	0.00576565	0.0517905	0.0489265	0.0694583	0.00373535	0.023766	0.0108399	0.0118934	0.00864333	0.0508107	0.0164357	0.000889025	0.00517993	0.120306	0.0566481	0.0803091	0.206189	0.0842386	0.4176524	2.443904	0.233273	0.423708	0.576292	0.766727
8172	-33.03559	-51.97377	18.93818	0.288567	0.130174	0.000666241	0.306399	0.0365393	0.0497798	0.163145	0.0573483	0.109784	0.0811926	0.270565	0.0575561	0.0562167	0.0499252	0.00513112	0.0427274	0.162765	0.0166794	0.19699	0.189387	0.0547962	0.392051	0.571726	0.0221024	0.0141204	0.9481165	0.118532	0.371141	0.628859	0.881467	0.367173	0.61346	0.858605	1.16468	1.6301	2.72351	0.7244591	0.124044	0.0559565	0.000286391	0.131709	0.0157068	0.0213984	0.0701297	0.0246518	0.0471917	0.0349015	0.116305	0.0247411	0.0241653	0.0214609	0.00220567	0.0183668	0.0699661	0.00716984	0.0846781	0.0814103	0.0235548	2.326334	0.6487157	0.07516	0.339621	0.660379	0.92484
8208	-26.47603	-46.49081	20.01478	0.0153678	0.0988031	0.0095144	0.00507529	0.012878	0.0132675	0.0587255	0.0119314	0.0181554	0.00390164	0.0635261	0.0107609	0.0437205	0.00251766	0.0069365	0.0131691	0.0293304	0.00862211	0.024295	0.12467	0.00775472	0.210549	0.280681	0.417735	0.091035	3.065929	0.258213	0.432392	0.567608	0.741787	0.732167	0.858954	0.953674	1.04858	1.16421	1.36581	0.2254147	0.0263634	0.169496	0.0163219	0.00870663	0.0220921	0.0227603	0.100743	0.0204683	0.0311455	0.00669324	0.108979	0.0184602	0.0750021	0.00431903	0.0118995	0.0225914	0.050316	0.0147912	0.0416779	0.21387	0.0133032	0.5829229	0.551356	0.0588027	0.323773	0.676227	0.941197
8244	-33.66656	-52.63953	18.97297	0.00710179	0.00536382	0.0052482	0.00190704	0.0256729	0.00482294	0.000398553	0.0236165	0.00429079	0.0199242	0.0116229	0.0207697	0.00769254	0.000572552	0.00411147	0.000412688	0.00221432	0.0452758	0.022767	0.0117084	0.00277608	0.071	0.277151	0.383354	0.268495	1.584592	0.181869	0.403442	0.596558	0.81813	0.610311	0.785982	0.927621	1.07803	1.27229	1.63851	0.3570416	0.0311113	0.0234977	0.0229912	0.00835432	0.112467	0.0211282	0.00174597	0.103458	0.018797	0.0872832	0.0509174	0.0909873	0.0336993	0.00250822	0.0180114	0.00180789	0.00970046	0.198343	0.0997373	0.051292	0.0121614	0.2282702	2.54914	0.238027	0.425413	0.574588	0.761972
8280	-30.2781	-50.84567	20.56757	0.00814881	0.031406	0.0524855	0.0201214	0.0240226	0.0879795	0.0257446	0.00941208	0.0198882	0.0460229	0.108017	0.137539	0.158869	0.0120602	0.0523435	0.0879217	0.0807875	0.247557	0.0833631	0.050447	0.0475688	0.304922	0.377978	0.261985	0.0551144	0.7779293	0.0951964	0.355626	0.644373	0.904804	0.26849	0.526607	0.81867	1.22149	1.89895	3.72453	0.9507926	0.00585527	0.0225666	0.0377131	0.0144581	0.0172613	0.063217	0.0184986	0.00676298	0.0142905	0.0330694	0.077615	0.0988275	0.114154	0.00866574	0.037611	0.0631755	0.0580493	0.177881	0.0599	0.0362483	0.0341802	1.391706	0.2648702	0.0109571	0.235847	0.764153	0.989043
8316	-29.03861	-48.96235	19.92374	0.00117551	0.0226585	0.0662829	0.0543814	0.0788665	0.00548353	0.00360735	0.0537515	0.00108005	0.00277833	0.218755	0.0285556	0.00404153	0.00246755	0.163471	0.0187665	0.0486585	0.112395	0.104742	0.0661641	0.0744585	0.136076	0.014385	0.430708	0.418831	1.686922	0.189524	0.406712	0.593288	0.810476	0.62977	0.798106	0.932062	1.07289	1.25297	1.58788	0.3343481	0.00103794	0.0200068	0.0585259	0.0480171	0.0696368	0.0048418	0.00318519	0.047461	0.000953652	0.00245318	0.193154	0.0252137	0.00356856	0.00217877	0.14434	0.0165703	0.042964	0.0992417	0.092484	0.0584209	0.0657447	1.132541	1.033333	0.129008	0.377311	0.622688	0.870993
8352	-33.33591	-51.52185	18.18594	0.0551748	0.0125651	0.322668	0.0962395	0.0843155	0.0123954	0.0266053	0.0221103	0.0191595	0.00160863	0.0262842	0.0121595	0.0515133	0.0231944	0.165533	0.152586	0.0661665	0.109042	0.109158	0.255247	0.00344016	0.185969	0.00976096	0.736057	0.0682127	0.5104184	0.0516725	0.315741	0.684259	0.948327	0.85434	0.926096	0.976332	1.02424	1.0798	1.17049	0.1138298	0.0339085	0.00772205	0.1983	0.0591455	0.0518174	0.00761777	0.0163507	0.0135882	0.0117748	0.000988606	0.0161533	0.00747281	0.0316583	0.0142545	0.101731	0.0937743	0.0406636	0.0670136	0.0670847	0.156866	0.0021142	1.627166	4.879624	0.304036	0.447007	0.552993	0.695964
8388	-28.04926	-48.04286	19.99361	0.278711	0.184547	0.114492	0.0177538	0.0250081	0.0325306	0.00806995	0.061379	0.0714841	0.00872912	0.169599	0.0573504	0.151664	0.0638857	0.0329623	0.0168141	0.0694016	0.00362514	0.0154475	0.267789	0.0342884	0.0746339	0.330473	0.191586	0.403307	0.2531168	0.00947131	0.229802	0.770198	0.990529	0.230999	0.489363	0.800149	1.24977	2.04347	4.32902	1.059542	0.165355	0.109489	0.0679265	0.0105331	0.0148369	0.0192999	0.00478777	0.0364152	0.0424104	0.00517885	0.100621	0.0340251	0.08998	0.0379024	0.019556	0.00997555	0.0411749	0.00215074	0.00916476	0.158875	0.0203428	1.685534	0.8449336	0.104788	0.36234	0.63766	0.895212
8424	-26.85233	-46.96382	20.11149	0.0625302	0.311196	0.00171062	0.0271021	0.0129892	0.0288203	0.0200225	0.0887869	0.0356648	0.126689	0.0426978	0.0655586	0.0622424	0.059735	0.00780891	0.0211191	0.0120787	0.0751185	0.00974234	0.199659	0.0713567	0.0335414	0.0823207	0.488759	0.395379	2.147307	0.218372	0.418205	0.581796	0.781628	0.720526	0.852267	0.951351	1.05114	1.17334	1.38787	0.2370028	0.046573	0.231781	0.00127408	0.0201859	0.00967447	0.0214656	0.0149129	0.0661292	0.0265634	0.0943589	0.0318017	0.0488286	0.0463586	0.0444911	0.00581614	0.0157296	0.0089963	0.0559489	0.00725617	0.148707	0.0531471	1.342628	0.1895227	0.0031934	0.191299	0.808701	0.996807
8460	-31.73997	-46.55509	14.81511	0.0970002	0.0332068	0.0489452	0.0152202	0.137803	0.00762711	0.0330305	0.0474179	0.0754671	0.00392058	0.0530427	0.0139646	0.0689713	0.0941581	0.00587301	0.00611036	0.0563407	0.0129211	0.069615	0.191212	0.0917279	0.0205807	0.377265	0.556826	0.0453282	4.352091	0.293442	0.443755	0.556245	0.706558	0.229999	0.488328	0.79962	1.25059	2.0478	4.34785	1.062681	0.0833639	0.0285386	0.0420645	0.0130805	0.11843	0.00655489	0.0283871	0.0407519	0.064858	0.00336942	0.0455859	0.0120015	0.0592754	0.0809213	0.00504739	0.00525137	0.0484203	0.0111046	0.0598285	0.164332	0.0788328	1.163575	5.472094	0.314194	0.450062	0.549938	0.685805
8496	-32.90126	-52.44709	19.54583	0.0978312	0.146582	0.194347	0.0177859	0.13	0.0145603	0.0416415	0.0364549	0.0182803	0.0258728	0.0622168	0.0369832	0.327446	0.226735	0.155451	0.143886	0.0208179	0.0310013	0.0274245	0.121046	0.0229226	0.223433	0.277744	0.388609	0.110214	0.2840097	0.0135504	0.245078	0.754922	0.98645	0.914306	0.957247	0.986461	1.01372	1.04466	1.09373	0.0647798	0.0515094	0.0771776	0.102326	0.00936453	0.0684469	0.00766621	0.0219248	0.019194	0.00962483	0.0136224	0.032758	0.0194722	0.172405	0.119379	0.0818471	0.0757578	0.0109609	0.0163226	0.0144394	0.0637325	0.0120691	1.899288	2.140539	0.218003	0.418065	0.581935	0.781997
8532	-29.05423	-48.57373	19.5195	0.0331846	0.13198	0.00909245	0.00280034	0.386125	0.00826951	0.0038745	0.0118977	0.0150696	0.0718457	0.233225	0.0441123	0.275925	0.0638201	0.0599936	0.314343	0.0020346	0.0108174	0.0422513	0.316682	0.0018704	0.0219966	0.029594	0.780477	0.167932	0.09608602	5.61707e-05	0.112908	0.887092	0.999944	0.373789	0.618826	0.860941	1.16152	1.61596	2.67531	0.7115468	0.0162732	0.0647212	0.0044588	0.00137325	0.18935	0.00405524	0.0019	0.00583446	0.00738988	0.035232	0.11437	0.021632	0.13531	0.0312964	0.02942	0.154149	0.000997738	0.00530469	0.0207194	0.155296	0.000917218	2.039215	0.815899	0.100698	0.35954	0.64046	0.899302
8568	-34.38668	-53.14401	18.75733	0.244261	0.0196648	0.0679322	0.0178508	0.118299	0.052064	0.107082	0.00429588	0.0300443	0.0417832	0.156488	0.0406137	0.240475	0.0330931	0.105213	0.0809773	0.018049	0.122395	0.244717	0.0188648	0.02716	0.149178	0.34483	0.183029	0.322964	1.162159	0.143488	0.385209	0.614791	0.856511	0.415962	0.651946	0.875059	1.14278	1.53387	2.40406	0.6342478	0.136358	0.0109778	0.0379229	0.00996516	0.0660401	0.0290646	0.0597782	0.00239816	0.0167721	0.0233253	0.0873589	0.0226725	0.134245	0.0184741	0.0587346	0.0452053	0.0100758	0.0683265	0.136612	0.0105312	0.015162	1.791322	1.545634	0.17881	0.402106	0.597894	0.82119
8604	-30.81961	-46.83326	16.01366	0.0534485	0.174746	0.0153874	0.00175623	0.0517259	0.0769879	0.00897453	0.0574762	0.0648348	0.0234983	0.145646	0.0304919	4.19682e-05	0.0194367	0.0274549	0.0416004	0.00143517	0.100295	0.0397728	0.0817815	0.061137	0.524277	0.0467824	0.128464	0.300476	0.7052703	0.0841785	0.347204	0.652796	0.915822	0.553075	0.749127	0.913826	1.0943	1.33489	1.80807	0.4282458	0.0495845	0.162112	0.014275	0.00162927	0.0479864	0.0714221	0.00832572	0.053321	0.0601476	0.0217995	0.135117	0.0282875	3.89341e-05	0.0180316	0.0254701	0.0385929	0.00133142	0.093044	0.0368975	0.0758691	0.0567171	1.077929	12.49719	0.374716	0.467276	0.532723	0.625284
8640	-28.94399	-50.66365	21.71966	0.0075031	0.290658	0.0645275	0.000888817	0.0195828	0.0950185	0.0390846	0.0533971	0.104971	0.0211582	0.063714	0.0209934	1.26798e-06	0.0289363	0.0406935	0.00533262	0.00314133	0.0179945	0.0246588	0.0016593	0.0371811	0.438858	0.172854	0.243605	0.144683	0.86976	0.108206	0.364612	0.635388	0.891794	0.756856	0.87296	0.958498	1.0433	1.14553	1.32125	0.2014338	0.00797273	0.30885	0.0685663	0.000944449	0.0208085	0.100966	0.041531	0.0567393	0.111542	0.0224825	0.0677019	0.0223074	1.34735e-06	0.0307475	0.0432405	0.0056664	0.00333795	0.0191208	0.0262023	0.00176316	0.0395083	0.9410959	0.2090058	0.00476676	0.204223	0.795777	0.995233
8676	-25.33778	-45.84387	20.50609	0.122729	0.269937	0.0520644	0.000412502	0.124249	0.0188184	0.0727166	0.149691	0.025239	0.00247063	0.0233484	0.101636	0.0156011	0.105822	0.196175	0.070181	0.12647	0.0102169	0.0638373	0.0388852	0.237794	0.157134	0.0462106	0.152975	0.64368	1.05137	0.13113	0.378512	0.621488	0.868871	0.896921	0.948327	0.983584	1.01669	1.05449	1.11493	0.07866074	0.0671277	0.147644	0.028477	0.000225621	0.0679592	0.0102929	0.0397729	0.0818746	0.0138047	0.00135133	0.0127706	0.0555908	0.00853317	0.05788	0.1073	0.038386	0.0691735	0.00558819	0.0349163	0.0212686	0.130063	1.828294	0.3713539	0.0273089	0.279279	0.720721	0.972691
8712	-24.32157	-44.06534	19.74377	0.0521695	0.173713	0.0335809	0.00584429	0.0303136	0.00835908	0.00650354	0.0187199	0.0152165	0.00283309	0.0302172	0.0241441	0.0376106	0.034595	0.0543786	0.0757335	0.0976334	0.014737	0.0141176	0.00513658	0.0212415	0.0175085	0.371995	0.459106	0.15139	1.457055	0.17153	0.398853	0.601147	0.82847	0.303395	0.558951	0.834037	1.19899	1.78906	3.29604	0.8624192	0.0689345	0.229536	0.0443724	0.00772239	0.040055	0.0110453	0.00859349	0.0247357	0.0201065	0.00374353	0.0399277	0.031903	0.049697	0.0457123	0.0718535	0.100071	0.129009	0.0194729	0.0186543	0.00678725	0.0280675	0.7567981	1.235476	0.151074	0.389095	0.610906	0.848926
8748	-30.30233	-46.06216	15.75984	0.173004	0.0158654	0.00737013	0.0251388	0.0263751	0.0223871	0.0172003	0.0801497	0.0557959	0.0150529	0.00448627	0.0161091	0.0431693	0.0104734	0.26267	0.00536164	0.0345143	0.00148913	0.00351569	0.109618	0.109724	0.1134	0.128817	0.508444	0.249339	1.102309	0.136953	0.381728	0.618272	0.863047	0.215591	0.473162	0.791788	1.26296	2.11344	4.63842	1.109457	0.166434	0.015263	0.00709027	0.0241842	0.0253736	0.021537	0.0165472	0.0771063	0.0536773	0.0144814	0.00431592	0.0154974	0.0415301	0.0100757	0.252696	0.00515805	0.0332037	0.00143259	0.00338219	0.105456	0.105557	1.03947	9.342382	0.355812	0.462056	0.537945	0.644187
8784	-34.57848	-50.06461	15.48613	0.13023	0.0252644	0.000146622	0.0479938	0.0857376	0.122473	0.0658306	0.230415	0.00490923	0.170363	0.012072	0.0786177	0.0155206	0.0700768	0.103636	0.0953621	0.0991072	0.0867241	0.0376385	0.0670527	0.264702	0.573415	0.0802621	0.108566	0.237758	2.930615	0.253376	0.430754	0.569245	0.746624	0.58189	0.767913	0.920915	1.08588	1.30223	1.71854	0.391523	0.0717965	0.0139284	8.08336e-05	0.0264593	0.0472677	0.0675204	0.0362928	0.127029	0.00270649	0.0939221	0.00665538	0.0433425	0.00855663	0.0386338	0.0571354	0.0525737	0.0546384	0.0478115	0.0207504	0.0369666	0.145932	1.813874	5.239304	0.310393	0.448926	0.551074	0.689606
8820	-29.85897	-48.82728	18.96831	0.0825127	0.201078	0.000611672	0.0116828	0.103949	0.138359	0.0256837	0.139252	0.10147	0.041281	0.0214003	0.000140064	0.0952999	0.0785055	0.20348	0.103937	0.0615453	0.0760323	0.0132898	0.0473096	0.0573631	0.047529	0.112667	0.566133	0.27367	0.1837311	0.00279072	0.187246	0.812754	0.997209	0.173072	0.425091	0.765761	1.30589	2.35244	5.77794	1.268297	0.051436	0.125346	0.000381298	0.00728274	0.0647986	0.0862486	0.0160105	0.0868059	0.0632533	0.0257334	0.0133403	8.73117e-05	0.0594072	0.048938	0.126843	0.0647914	0.0383655	0.0473963	0.00828447	0.0294914	0.0357585	1.604182	1.829013	0.199323	0.410754	0.589246	0.800677
8856	-38.04809	-51.44854	13.40045	0.0342624	0.0885	0.0137958	0.0046684	0.0697056	0.0649439	0.138825	0.000435821	0.0518162	0.180485	0.0714734	0.0202569	0.0923984	0.0369013	0.113564	0.040091	0.168877	0.0691594	0.0360754	0.20939	0.0117966	0.297798	0.26624	0.043859	0.392103	4.942037	0.305185	0.447355	0.552645	0.694815	0.996548	0.998315	0.999474	1.00053	1.00169	1.00346	0.002500044	0.0225793	0.0583226	0.00909159	0.00307653	0.0459369	0.0427988	0.0914876	0.000287212	0.0341475	0.118942	0.0471019	0.0133496	0.0608917	0.0243184	0.0748404	0.0264204	0.111292	0.0455769	0.0237741	0.13799	0.00777413	1.517422	11.1191	0.36742	0.465274	0.534725	0.632581
